administrative_unit_id,social_group_id,age,men,women,year
86,40,32,1.0,1.0,2022
86,40,33,1.0,1.0,2022
86,40,34,1.0,0.0,2022
86,40,35,0.0,0.0,2022
86,40,36,0.0,0.0,2022
86,40,37,0.0,0.0,2022
86,40,38,0.0,0.0,2022
86,40,39,0.0,0.0,2022
86,40,40,0.0,0.0,2022
86,40,41,1.0,1.0,2022
86,40,42,1.0,1.0,2022
86,40,43,1.0,1.0,2022
86,40,44,1.0,1.0,2022
86,40,45,1.0,1.0,2022
86,40,46,1.0,1.0,2022
86,40,47,1.0,1.0,2022
86,40,48,1.0,1.0,2022
86,40,49,1.0,1.0,2022
86,40,50,1.0,1.0,2022
86,40,51,1.0,1.0,2022
86,40,52,1.0,1.0,2022
86,40,53,1.0,1.0,2022
86,40,54,1.0,1.0,2022
86,40,55,1.0,1.0,2022
86,40,56,1.0,1.0,2022
86,40,57,1.0,1.0,2022
86,40,58,2.0,2.0,2022
86,40,59,2.0,3.0,2022
86,40,60,1.0,3.0,2022
86,40,61,2.0,4.0,2022
86,40,62,2.0,4.0,2022
86,40,63,2.0,4.0,2022
86,40,64,2.0,5.0,2022
86,40,65,2.0,5.0,2022
86,40,66,3.0,6.0,2022
86,40,67,3.0,6.0,2022
86,40,68,3.0,6.0,2022
86,40,69,3.0,7.0,2022
86,40,70,3.0,7.0,2022
86,40,71,4.0,8.0,2022
86,40,72,4.0,7.0,2022
86,40,73,3.0,6.0,2022
86,40,74,2.0,4.0,2022
86,40,75,1.0,3.0,2022
86,40,76,1.0,3.0,2022
86,40,77,2.0,6.0,2022
86,40,78,3.0,6.0,2022
86,40,79,3.0,8.0,2022
86,40,80,4.0,10.0,2022
86,40,81,4.0,10.0,2022
86,40,82,3.0,7.0,2022
86,40,83,2.0,6.0,2022
86,40,84,2.0,5.0,2022
86,40,85,2.0,4.0,2022
86,40,86,2.0,5.0,2022
86,40,87,2.0,4.0,2022
86,40,88,2.0,4.0,2022
86,40,89,1.0,3.0,2022
86,40,90,1.0,3.0,2022
86,40,91,1.0,3.0,2022
86,40,92,1.0,2.0,2022
86,40,93,0.0,2.0,2022
86,40,94,0.0,1.0,2022
86,40,95,0.0,1.0,2022
86,40,96,0.0,1.0,2022
86,40,97,0.0,1.0,2022
86,40,98,0.0,0.0,2022
86,40,99,0.0,0.0,2022
86,40,100,0.0,0.0,2022
86,8,15,36.0,44.0,2022
86,8,16,40.0,49.0,2022
86,8,17,49.0,60.0,2022
86,8,18,54.0,66.0,2022
86,8,19,54.0,66.0,2022
86,8,20,49.0,60.0,2022
86,8,21,40.0,49.0,2022
86,8,22,36.0,44.0,2022
86,8,23,31.0,38.0,2022
86,8,24,22.0,27.0,2022
86,8,25,13.0,16.0,2022
86,8,26,4.0,5.0,2022
86,8,27,4.0,4.0,2022
86,8,28,3.0,4.0,2022
86,8,29,3.0,3.0,2022
86,8,30,3.0,3.0,2022
86,8,31,2.0,3.0,2022
86,8,32,2.0,2.0,2022
86,8,33,1.0,2.0,2022
86,8,34,0.0,1.0,2022
86,8,35,0.0,1.0,2022
86,18,18,16.0,13.0,2022
86,18,19,19.0,15.0,2022
86,18,20,26.0,19.0,2022
86,18,21,30.0,21.0,2022
86,18,22,31.0,20.0,2022
86,18,23,36.0,22.0,2022
86,18,24,37.0,23.0,2022
86,18,25,38.0,25.0,2022
86,18,26,53.0,33.0,2022
86,18,27,69.0,37.0,2022
86,18,28,81.0,43.0,2022
86,18,29,83.0,45.0,2022
86,18,30,83.0,44.0,2022
86,18,31,86.0,45.0,2022
86,18,32,84.0,45.0,2022
86,18,33,84.0,46.0,2022
86,18,34,84.0,44.0,2022
86,18,35,84.0,45.0,2022
86,18,36,78.0,42.0,2022
86,18,37,75.0,40.0,2022
86,18,38,79.0,43.0,2022
86,18,39,71.0,38.0,2022
86,18,40,73.0,40.0,2022
86,18,41,66.0,37.0,2022
86,18,42,65.0,37.0,2022
86,18,43,63.0,35.0,2022
86,18,44,59.0,33.0,2022
86,18,45,61.0,32.0,2022
86,18,46,58.0,31.0,2022
86,18,47,55.0,29.0,2022
86,18,48,55.0,28.0,2022
86,18,49,47.0,25.0,2022
86,18,50,40.0,20.0,2022
86,18,51,39.0,19.0,2022
86,18,52,38.0,19.0,2022
86,18,53,40.0,20.0,2022
86,18,54,39.0,20.0,2022
86,18,55,34.0,18.0,2022
86,18,56,34.0,19.0,2022
86,18,57,34.0,19.0,2022
86,18,58,36.0,19.0,2022
86,18,59,30.0,17.0,2022
86,18,60,26.0,16.0,2022
86,18,61,25.0,15.0,2022
86,18,62,22.0,13.0,2022
86,18,63,21.0,12.0,2022
86,18,64,19.0,11.0,2022
86,18,65,18.0,11.0,2022
86,18,66,17.0,10.0,2022
86,18,67,16.0,9.0,2022
86,18,68,16.0,9.0,2022
86,18,69,14.0,9.0,2022
86,18,70,12.0,8.0,2022
86,18,71,13.0,8.0,2022
86,18,72,12.0,7.0,2022
86,18,73,7.0,4.0,2022
86,18,74,4.0,2.0,2022
86,18,75,2.0,1.0,2022
86,10,18,0.0,0.0,2022
86,10,19,0.0,0.0,2022
86,10,20,0.0,0.0,2022
86,10,21,0.0,0.0,2022
86,10,22,0.0,0.0,2022
86,10,23,0.0,0.0,2022
86,10,24,1.0,0.0,2022
86,10,25,1.0,1.0,2022
86,10,26,2.0,1.0,2022
86,10,27,4.0,1.0,2022
86,10,28,6.0,1.0,2022
86,10,29,8.0,1.0,2022
86,10,30,10.0,1.0,2022
86,10,31,12.0,1.0,2022
86,10,32,12.0,1.0,2022
86,10,33,12.0,1.0,2022
86,10,34,12.0,0.0,2022
86,10,35,11.0,0.0,2022
86,10,36,9.0,0.0,2022
86,10,37,7.0,0.0,2022
86,10,38,6.0,0.0,2022
86,10,39,4.0,0.0,2022
86,10,40,3.0,0.0,2022
86,10,41,2.0,0.0,2022
86,10,42,1.0,0.0,2022
86,10,43,1.0,0.0,2022
86,10,44,0.0,0.0,2022
86,10,45,0.0,0.0,2022
86,10,46,0.0,0.0,2022
86,10,47,0.0,0.0,2022
86,10,48,0.0,0.0,2022
86,10,49,0.0,0.0,2022
86,10,50,0.0,0.0,2022
86,10,51,0.0,0.0,2022
86,10,52,0.0,0.0,2022
86,10,53,0.0,0.0,2022
86,10,54,0.0,0.0,2022
86,10,55,0.0,0.0,2022
86,10,56,0.0,0.0,2022
86,10,57,0.0,0.0,2022
86,10,58,0.0,0.0,2022
86,10,59,0.0,0.0,2022
86,10,60,0.0,0.0,2022
86,12,18,21.0,30.0,2022
86,12,19,19.0,29.0,2022
86,12,20,21.0,30.0,2022
86,12,21,22.0,30.0,2022
86,12,22,24.0,32.0,2022
86,12,23,29.0,33.0,2022
86,12,24,36.0,42.0,2022
86,12,25,40.0,51.0,2022
86,12,26,52.0,67.0,2022
86,12,27,62.0,81.0,2022
86,12,28,71.0,90.0,2022
86,12,29,76.0,96.0,2022
86,12,30,77.0,92.0,2022
86,12,31,77.0,93.0,2022
86,12,32,76.0,93.0,2022
86,12,33,75.0,93.0,2022
86,12,34,75.0,93.0,2022
86,12,35,74.0,92.0,2022
86,12,36,73.0,92.0,2022
86,12,37,72.0,90.0,2022
86,12,38,69.0,87.0,2022
86,12,39,67.0,84.0,2022
86,12,40,68.0,88.0,2022
86,12,41,65.0,85.0,2022
86,12,42,64.0,84.0,2022
86,12,43,62.0,83.0,2022
86,12,44,62.0,82.0,2022
86,12,45,65.0,85.0,2022
86,12,46,65.0,85.0,2022
86,12,47,64.0,85.0,2022
86,12,48,62.0,83.0,2022
86,12,49,59.0,80.0,2022
86,12,50,53.0,67.0,2022
86,12,51,51.0,66.0,2022
86,12,52,50.0,67.0,2022
86,12,53,51.0,70.0,2022
86,12,54,52.0,74.0,2022
86,12,55,47.0,71.0,2022
86,12,56,48.0,75.0,2022
86,12,57,49.0,78.0,2022
86,12,58,49.0,80.0,2022
86,12,59,48.0,81.0,2022
86,12,60,45.0,83.0,2022
86,12,61,44.0,83.0,2022
86,12,62,42.0,83.0,2022
86,12,63,40.0,82.0,2022
86,12,64,38.0,79.0,2022
86,12,65,41.0,88.0,2022
86,12,66,39.0,85.0,2022
86,12,67,38.0,84.0,2022
86,12,68,36.0,82.0,2022
86,12,69,36.0,82.0,2022
86,12,70,35.0,78.0,2022
86,12,71,36.0,82.0,2022
86,12,72,30.0,72.0,2022
86,12,73,23.0,57.0,2022
86,12,74,20.0,37.0,2022
86,12,75,10.0,24.0,2022
86,12,76,11.0,27.0,2022
86,12,77,16.0,43.0,2022
86,12,78,19.0,55.0,2022
86,12,79,21.0,63.0,2022
86,12,80,25.0,74.0,2022
86,12,81,23.0,67.0,2022
86,12,82,19.0,55.0,2022
86,12,83,15.0,42.0,2022
86,12,84,12.0,33.0,2022
86,12,85,9.0,29.0,2022
86,12,86,8.0,28.0,2022
86,12,87,8.0,27.0,2022
86,12,88,7.0,25.0,2022
86,12,89,6.0,21.0,2022
86,12,90,5.0,18.0,2022
86,12,91,4.0,14.0,2022
86,12,92,3.0,12.0,2022
86,12,93,2.0,9.0,2022
86,12,94,2.0,7.0,2022
86,12,95,1.0,6.0,2022
86,12,96,1.0,4.0,2022
86,12,97,1.0,3.0,2022
86,12,98,1.0,2.0,2022
86,12,99,0.0,1.0,2022
86,12,100,0.0,1.0,2022
86,13,18,2.0,2.0,2022
86,13,19,2.0,2.0,2022
86,13,20,2.0,2.0,2022
86,13,21,2.0,2.0,2022
86,13,22,2.0,2.0,2022
86,13,23,2.0,2.0,2022
86,13,24,2.0,2.0,2022
86,13,25,2.0,2.0,2022
86,13,26,2.0,2.0,2022
86,13,27,2.0,2.0,2022
86,13,28,2.0,2.0,2022
86,13,29,3.0,2.0,2022
86,13,30,3.0,2.0,2022
86,13,31,3.0,2.0,2022
86,13,32,3.0,2.0,2022
86,13,33,3.0,2.0,2022
86,13,34,3.0,2.0,2022
86,13,35,3.0,3.0,2022
86,13,36,3.0,3.0,2022
86,13,37,3.0,3.0,2022
86,13,38,3.0,3.0,2022
86,13,39,3.0,3.0,2022
86,13,40,3.0,3.0,2022
86,13,41,3.0,3.0,2022
86,13,42,3.0,3.0,2022
86,13,43,3.0,3.0,2022
86,13,44,3.0,2.0,2022
86,13,45,2.0,2.0,2022
86,13,46,2.0,2.0,2022
86,13,47,2.0,2.0,2022
86,13,48,2.0,2.0,2022
86,13,49,2.0,2.0,2022
86,13,50,2.0,1.0,2022
86,13,51,2.0,1.0,2022
86,13,52,2.0,1.0,2022
86,13,53,2.0,1.0,2022
86,13,54,2.0,2.0,2022
86,13,55,1.0,1.0,2022
86,13,56,1.0,2.0,2022
86,13,57,1.0,2.0,2022
86,13,58,1.0,1.0,2022
86,13,59,1.0,1.0,2022
86,13,60,1.0,1.0,2022
86,13,61,1.0,1.0,2022
86,13,62,0.0,1.0,2022
86,13,63,0.0,1.0,2022
86,13,64,0.0,1.0,2022
86,13,65,0.0,1.0,2022
86,13,66,0.0,1.0,2022
86,13,67,0.0,1.0,2022
86,13,68,0.0,1.0,2022
86,13,69,0.0,1.0,2022
86,13,70,0.0,1.0,2022
86,13,71,0.0,1.0,2022
86,13,72,0.0,1.0,2022
86,13,73,0.0,0.0,2022
86,13,74,0.0,0.0,2022
86,13,75,0.0,0.0,2022
86,13,76,0.0,0.0,2022
86,13,77,0.0,0.0,2022
86,13,78,0.0,0.0,2022
86,13,79,0.0,0.0,2022
86,13,80,0.0,1.0,2022
86,13,81,0.0,1.0,2022
86,13,82,0.0,0.0,2022
86,13,83,0.0,0.0,2022
86,13,84,0.0,0.0,2022
86,13,85,0.0,0.0,2022
86,13,86,0.0,0.0,2022
86,13,87,0.0,0.0,2022
86,13,88,0.0,0.0,2022
86,13,89,0.0,0.0,2022
86,13,90,0.0,0.0,2022
86,13,91,0.0,0.0,2022
86,13,92,0.0,0.0,2022
86,13,93,0.0,0.0,2022
86,13,94,0.0,0.0,2022
86,13,95,0.0,0.0,2022
86,13,96,0.0,0.0,2022
86,13,97,0.0,0.0,2022
86,13,98,0.0,0.0,2022
86,13,100,0.0,0.0,2022
86,33,15,0.0,0.0,2022
86,33,16,0.0,0.0,2022
86,33,17,0.0,0.0,2022
86,33,18,0.0,0.0,2022
86,33,19,0.0,0.0,2022
86,33,20,0.0,2.0,2022
86,33,21,0.0,2.0,2022
86,33,22,0.0,2.0,2022
86,33,23,0.0,2.0,2022
86,33,24,0.0,2.0,2022
86,33,25,0.0,4.0,2022
86,33,26,0.0,6.0,2022
86,33,27,0.0,7.0,2022
86,33,28,0.0,7.0,2022
86,33,29,0.0,8.0,2022
86,33,30,0.0,10.0,2022
86,33,31,0.0,10.0,2022
86,33,32,0.0,10.0,2022
86,33,33,0.0,10.0,2022
86,33,34,0.0,9.0,2022
86,33,35,0.0,5.0,2022
86,33,36,0.0,5.0,2022
86,33,37,0.0,4.0,2022
86,33,38,0.0,5.0,2022
86,33,39,0.0,4.0,2022
86,33,40,0.0,1.0,2022
86,33,41,0.0,1.0,2022
86,33,42,0.0,1.0,2022
86,33,43,0.0,1.0,2022
86,33,44,0.0,1.0,2022
86,33,45,0.0,0.0,2022
86,33,46,0.0,0.0,2022
86,33,47,0.0,0.0,2022
86,33,48,0.0,0.0,2022
86,33,49,0.0,0.0,2022
86,33,50,0.0,0.0,2022
86,39,0,0.0,0.0,2022
86,39,1,0.0,0.0,2022
86,39,2,0.0,0.0,2022
86,39,3,0.0,0.0,2022
86,39,4,0.0,0.0,2022
86,39,5,0.0,0.0,2022
86,39,6,0.0,0.0,2022
86,39,7,0.0,0.0,2022
86,39,8,0.0,0.0,2022
86,39,9,0.0,0.0,2022
86,39,10,0.0,0.0,2022
86,39,11,0.0,0.0,2022
86,39,12,0.0,0.0,2022
86,39,13,0.0,0.0,2022
86,39,14,0.0,0.0,2022
86,39,15,0.0,0.0,2022
86,39,16,0.0,0.0,2022
86,39,17,0.0,0.0,2022
86,39,25,0.0,0.0,2022
86,39,26,0.0,0.0,2022
86,39,27,0.0,0.0,2022
86,39,28,0.0,0.0,2022
86,39,29,0.0,0.0,2022
86,39,30,0.0,0.0,2022
86,39,31,0.0,0.0,2022
86,39,32,0.0,0.0,2022
86,39,33,0.0,0.0,2022
86,39,34,0.0,0.0,2022
86,39,35,0.0,0.0,2022
86,39,36,0.0,0.0,2022
86,39,37,0.0,0.0,2022
86,39,38,0.0,0.0,2022
86,39,39,0.0,0.0,2022
86,39,40,0.0,0.0,2022
86,39,41,0.0,0.0,2022
86,39,42,0.0,0.0,2022
86,39,43,0.0,0.0,2022
86,39,44,0.0,0.0,2022
86,39,45,0.0,0.0,2022
86,39,46,0.0,0.0,2022
86,39,47,0.0,0.0,2022
86,39,48,0.0,0.0,2022
86,39,49,0.0,0.0,2022
86,39,50,0.0,0.0,2022
86,39,51,0.0,0.0,2022
86,39,52,0.0,0.0,2022
86,39,53,0.0,0.0,2022
86,39,54,0.0,0.0,2022
86,39,55,0.0,0.0,2022
86,39,56,0.0,0.0,2022
86,39,57,0.0,0.0,2022
86,39,58,0.0,0.0,2022
86,39,59,0.0,0.0,2022
86,39,60,0.0,0.0,2022
86,39,61,0.0,1.0,2022
86,39,62,0.0,1.0,2022
86,39,63,0.0,1.0,2022
86,39,64,0.0,1.0,2022
86,39,65,0.0,1.0,2022
86,39,66,0.0,1.0,2022
86,39,67,0.0,1.0,2022
86,39,68,0.0,1.0,2022
86,39,69,0.0,1.0,2022
86,39,70,0.0,0.0,2022
86,39,71,0.0,1.0,2022
86,39,72,0.0,0.0,2022
86,39,73,0.0,0.0,2022
86,39,74,0.0,0.0,2022
86,39,75,0.0,0.0,2022
86,39,76,0.0,0.0,2022
86,39,77,0.0,0.0,2022
86,39,78,0.0,0.0,2022
86,39,79,0.0,0.0,2022
86,39,80,0.0,0.0,2022
86,39,81,0.0,0.0,2022
86,39,82,0.0,0.0,2022
86,39,83,0.0,0.0,2022
86,39,84,0.0,0.0,2022
86,39,85,0.0,0.0,2022
86,39,86,0.0,0.0,2022
86,39,87,0.0,0.0,2022
86,39,88,0.0,0.0,2022
86,39,89,0.0,0.0,2022
86,39,90,0.0,0.0,2022
86,39,91,0.0,0.0,2022
86,39,92,0.0,0.0,2022
86,39,93,0.0,0.0,2022
86,39,94,0.0,0.0,2022
86,39,95,0.0,0.0,2022
86,39,96,0.0,0.0,2022
86,39,97,0.0,0.0,2022
86,40,0,0.0,0.0,2022
86,40,1,0.0,0.0,2022
86,40,2,0.0,0.0,2022
86,40,3,0.0,0.0,2022
86,40,4,0.0,0.0,2022
86,40,5,0.0,0.0,2022
86,40,6,0.0,0.0,2022
86,40,7,0.0,0.0,2022
86,40,8,0.0,0.0,2022
86,40,9,0.0,0.0,2022
86,40,10,0.0,0.0,2022
86,40,11,0.0,0.0,2022
86,40,12,0.0,0.0,2022
86,40,13,0.0,0.0,2022
86,40,14,0.0,0.0,2022
86,40,15,0.0,0.0,2022
86,40,16,0.0,0.0,2022
86,40,17,0.0,0.0,2022
86,40,18,0.0,0.0,2022
86,40,19,0.0,0.0,2022
86,40,20,0.0,0.0,2022
86,40,21,0.0,0.0,2022
86,40,22,0.0,0.0,2022
86,40,23,0.0,0.0,2022
86,40,24,0.0,0.0,2022
86,40,25,0.0,0.0,2022
86,40,26,0.0,0.0,2022
86,40,27,0.0,0.0,2022
86,40,28,0.0,0.0,2022
86,40,29,0.0,0.0,2022
86,40,30,0.0,0.0,2022
86,40,31,1.0,1.0,2022
86,40,32,1.0,1.0,2022
86,40,33,1.0,1.0,2022
86,40,34,1.0,1.0,2022
86,40,35,1.0,1.0,2022
86,40,36,1.0,1.0,2022
86,40,37,1.0,1.0,2022
86,40,38,1.0,1.0,2022
86,40,39,1.0,1.0,2022
86,40,40,0.0,0.0,2022
86,40,41,1.0,1.0,2022
86,40,42,1.0,1.0,2022
86,40,43,1.0,1.0,2022
86,40,44,1.0,1.0,2022
86,40,45,1.0,1.0,2022
86,40,46,1.0,1.0,2022
86,40,47,1.0,1.0,2022
86,40,48,1.0,1.0,2022
86,40,49,1.0,1.0,2022
86,40,50,1.0,1.0,2022
86,40,51,1.0,1.0,2022
86,40,52,1.0,1.0,2022
86,40,53,1.0,1.0,2022
86,40,54,1.0,1.0,2022
86,40,55,2.0,1.0,2022
86,40,56,2.0,2.0,2022
86,40,57,2.0,2.0,2022
86,40,58,2.0,3.0,2022
86,40,59,2.0,4.0,2022
86,40,60,2.0,5.0,2022
86,40,61,2.0,5.0,2022
86,40,62,3.0,6.0,2022
86,40,63,3.0,6.0,2022
86,40,64,3.0,7.0,2022
86,40,65,3.0,6.0,2022
86,40,66,3.0,6.0,2022
86,40,67,3.0,7.0,2022
86,40,68,4.0,7.0,2022
86,40,69,4.0,7.0,2022
86,40,70,3.0,6.0,2022
86,40,71,3.0,7.0,2022
86,40,72,3.0,7.0,2022
86,40,73,3.0,5.0,2022
86,40,74,2.0,3.0,2022
86,40,75,1.0,3.0,2022
86,40,76,1.0,3.0,2022
86,40,77,2.0,4.0,2022
86,40,78,2.0,5.0,2022
86,40,79,3.0,6.0,2022
86,40,80,3.0,8.0,2022
86,40,81,3.0,8.0,2022
86,40,82,2.0,5.0,2022
86,40,83,2.0,5.0,2022
86,40,84,1.0,4.0,2022
86,40,85,1.0,3.0,2022
86,40,86,1.0,4.0,2022
86,40,87,1.0,3.0,2022
86,40,88,1.0,4.0,2022
86,40,89,1.0,3.0,2022
86,40,90,1.0,2.0,2022
86,40,91,1.0,2.0,2022
86,40,92,1.0,2.0,2022
86,40,93,0.0,1.0,2022
86,40,94,0.0,1.0,2022
86,40,95,0.0,1.0,2022
86,40,96,0.0,1.0,2022
86,40,97,0.0,1.0,2022
86,40,98,0.0,0.0,2022
86,40,99,0.0,0.0,2022
86,40,100,0.0,0.0,2022
86,8,15,29.0,35.0,2022
86,8,16,32.0,40.0,2022
86,8,17,40.0,48.0,2022
86,8,18,43.0,53.0,2022
86,8,19,43.0,53.0,2022
86,8,20,40.0,48.0,2022
86,8,21,32.0,40.0,2022
86,8,22,29.0,35.0,2022
86,8,23,25.0,31.0,2022
86,8,24,18.0,22.0,2022
86,8,25,11.0,13.0,2022
86,8,26,3.0,4.0,2022
86,8,27,3.0,4.0,2022
86,8,28,3.0,3.0,2022
86,8,29,2.0,3.0,2022
86,8,30,2.0,3.0,2022
86,8,31,2.0,2.0,2022
86,8,32,1.0,2.0,2022
86,8,33,1.0,1.0,2022
86,8,34,0.0,0.0,2022
86,8,35,0.0,0.0,2022
86,18,18,12.0,10.0,2022
86,18,19,15.0,12.0,2022
86,18,20,20.0,15.0,2022
86,18,21,23.0,16.0,2022
86,18,22,24.0,16.0,2022
86,18,23,28.0,18.0,2022
86,18,24,29.0,19.0,2022
86,18,25,36.0,24.0,2022
86,18,26,50.0,32.0,2022
86,18,27,65.0,37.0,2022
86,18,28,76.0,42.0,2022
86,18,29,77.0,44.0,2022
86,18,30,101.0,57.0,2022
86,18,31,105.0,59.0,2022
86,18,32,103.0,59.0,2022
86,18,33,102.0,60.0,2022
86,18,34,102.0,57.0,2022
86,18,35,105.0,57.0,2022
86,18,36,97.0,53.0,2022
86,18,37,94.0,51.0,2022
86,18,38,99.0,55.0,2022
86,18,39,88.0,48.0,2022
86,18,40,79.0,42.0,2022
86,18,41,71.0,39.0,2022
86,18,42,70.0,38.0,2022
86,18,43,68.0,37.0,2022
86,18,44,63.0,34.0,2022
86,18,45,58.0,29.0,2022
86,18,46,56.0,28.0,2022
86,18,47,53.0,26.0,2022
86,18,48,53.0,26.0,2022
86,18,49,45.0,23.0,2022
86,18,50,40.0,22.0,2022
86,18,51,38.0,21.0,2022
86,18,52,38.0,21.0,2022
86,18,53,39.0,22.0,2022
86,18,54,38.0,22.0,2022
86,18,55,45.0,26.0,2022
86,18,56,45.0,27.0,2022
86,18,57,45.0,27.0,2022
86,18,58,47.0,27.0,2022
86,18,59,39.0,24.0,2022
86,18,60,39.0,22.0,2022
86,18,61,36.0,21.0,2022
86,18,62,32.0,18.0,2022
86,18,63,31.0,17.0,2022
86,18,64,27.0,15.0,2022
86,18,65,22.0,12.0,2022
86,18,66,21.0,11.0,2022
86,18,67,19.0,10.0,2022
86,18,68,19.0,10.0,2022
86,18,69,17.0,9.0,2022
86,18,70,13.0,7.0,2022
86,18,71,12.0,7.0,2022
86,18,72,10.0,6.0,2022
86,18,73,7.0,4.0,2022
86,18,74,4.0,2.0,2022
86,18,75,2.0,1.0,2022
86,10,18,0.0,0.0,2022
86,10,19,0.0,0.0,2022
86,10,20,0.0,0.0,2022
86,10,21,0.0,0.0,2022
86,10,22,0.0,0.0,2022
86,10,23,0.0,0.0,2022
86,10,24,0.0,0.0,2022
86,10,25,1.0,1.0,2022
86,10,26,2.0,1.0,2022
86,10,27,4.0,1.0,2022
86,10,28,6.0,1.0,2022
86,10,29,8.0,1.0,2022
86,10,30,12.0,1.0,2022
86,10,31,14.0,1.0,2022
86,10,32,15.0,1.0,2022
86,10,33,15.0,1.0,2022
86,10,34,15.0,1.0,2022
86,10,35,14.0,0.0,2022
86,10,36,11.0,0.0,2022
86,10,37,9.0,0.0,2022
86,10,38,8.0,0.0,2022
86,10,39,5.0,0.0,2022
86,10,40,3.0,0.0,2022
86,10,41,2.0,0.0,2022
86,10,42,1.0,0.0,2022
86,10,43,1.0,0.0,2022
86,10,44,0.0,0.0,2022
86,10,45,0.0,0.0,2022
86,10,46,0.0,0.0,2022
86,10,47,0.0,0.0,2022
86,10,48,0.0,0.0,2022
86,10,49,0.0,0.0,2022
86,10,50,0.0,0.0,2022
86,10,51,0.0,0.0,2022
86,10,52,0.0,0.0,2022
86,10,53,0.0,0.0,2022
86,10,54,0.0,0.0,2022
86,10,55,0.0,0.0,2022
86,10,56,0.0,0.0,2022
86,10,57,0.0,0.0,2022
86,10,58,0.0,0.0,2022
86,10,59,0.0,0.0,2022
86,10,60,0.0,0.0,2022
86,12,18,16.0,23.0,2022
86,12,19,14.0,22.0,2022
86,12,20,17.0,24.0,2022
86,12,21,17.0,24.0,2022
86,12,22,19.0,25.0,2022
86,12,23,23.0,26.0,2022
86,12,24,28.0,33.0,2022
86,12,25,38.0,50.0,2022
86,12,26,48.0,66.0,2022
86,12,27,58.0,79.0,2022
86,12,28,66.0,88.0,2022
86,12,29,71.0,94.0,2022
86,12,30,94.0,120.0,2022
86,12,31,94.0,121.0,2022
86,12,32,92.0,120.0,2022
86,12,33,91.0,121.0,2022
86,12,34,91.0,120.0,2022
86,12,35,92.0,117.0,2022
86,12,36,91.0,117.0,2022
86,12,37,89.0,115.0,2022
86,12,38,87.0,111.0,2022
86,12,39,83.0,107.0,2022
86,12,40,73.0,92.0,2022
86,12,41,70.0,89.0,2022
86,12,42,68.0,88.0,2022
86,12,43,67.0,87.0,2022
86,12,44,67.0,86.0,2022
86,12,45,63.0,78.0,2022
86,12,46,62.0,78.0,2022
86,12,47,61.0,78.0,2022
86,12,48,59.0,76.0,2022
86,12,49,57.0,74.0,2022
86,12,50,52.0,74.0,2022
86,12,51,51.0,72.0,2022
86,12,52,50.0,73.0,2022
86,12,53,51.0,77.0,2022
86,12,54,52.0,81.0,2022
86,12,55,62.0,101.0,2022
86,12,56,63.0,106.0,2022
86,12,57,64.0,110.0,2022
86,12,58,64.0,113.0,2022
86,12,59,63.0,114.0,2022
86,12,60,66.0,115.0,2022
86,12,61,64.0,116.0,2022
86,12,62,61.0,116.0,2022
86,12,63,58.0,114.0,2022
86,12,64,56.0,110.0,2022
86,12,65,49.0,97.0,2022
86,12,66,47.0,94.0,2022
86,12,67,45.0,92.0,2022
86,12,68,44.0,91.0,2022
86,12,69,43.0,90.0,2022
86,12,70,39.0,76.0,2022
86,12,71,33.0,76.0,2022
86,12,72,27.0,64.0,2022
86,12,73,22.0,49.0,2022
86,12,74,19.0,32.0,2022
86,12,75,10.0,24.0,2022
86,12,76,9.0,24.0,2022
86,12,77,13.0,33.0,2022
86,12,78,15.0,43.0,2022
86,12,79,18.0,51.0,2022
86,12,80,19.0,59.0,2022
86,12,81,17.0,54.0,2022
86,12,82,15.0,45.0,2022
86,12,83,12.0,34.0,2022
86,12,84,9.0,26.0,2022
86,12,85,7.0,23.0,2022
86,12,86,6.0,23.0,2022
86,12,87,6.0,22.0,2022
86,12,88,5.0,20.0,2022
86,12,89,5.0,17.0,2022
86,12,90,4.0,14.0,2022
86,12,91,3.0,12.0,2022
86,12,92,2.0,9.0,2022
86,12,93,2.0,7.0,2022
86,12,94,1.0,6.0,2022
86,12,95,1.0,5.0,2022
86,12,96,1.0,4.0,2022
86,12,97,1.0,3.0,2022
86,12,98,1.0,2.0,2022
86,12,99,0.0,1.0,2022
86,12,100,0.0,0.0,2022
86,13,18,2.0,1.0,2022
86,13,19,1.0,1.0,2022
86,13,20,2.0,1.0,2022
86,13,21,1.0,1.0,2022
86,13,22,1.0,1.0,2022
86,13,23,1.0,1.0,2022
86,13,24,2.0,1.0,2022
86,13,25,2.0,2.0,2022
86,13,26,2.0,2.0,2022
86,13,27,2.0,2.0,2022
86,13,28,2.0,2.0,2022
86,13,29,2.0,2.0,2022
86,13,30,3.0,3.0,2022
86,13,31,3.0,3.0,2022
86,13,32,3.0,3.0,2022
86,13,33,3.0,3.0,2022
86,13,34,4.0,3.0,2022
86,13,35,4.0,3.0,2022
86,13,36,4.0,4.0,2022
86,13,37,4.0,4.0,2022
86,13,38,4.0,4.0,2022
86,13,39,4.0,3.0,2022
86,13,40,4.0,3.0,2022
86,13,41,3.0,3.0,2022
86,13,42,3.0,3.0,2022
86,13,43,3.0,3.0,2022
86,13,44,3.0,2.0,2022
86,13,45,2.0,2.0,2022
86,13,46,2.0,2.0,2022
86,13,47,2.0,2.0,2022
86,13,48,2.0,1.0,2022
86,13,49,2.0,1.0,2022
86,13,50,2.0,2.0,2022
